deal_id,stage,stage_order,stage_duration_days,rep,region,segment,seller_tenure_years,seller_tenure_bucket,approval_count,quote_revisions,outcome
4293,Qualify,2,18.06,REP_004,EMEA,Enterprise,5.8,3-6,4,3,Lost
4294,Lead,1,2.69,REP_041,North America,SMB,5.9,3-6,1,0,Won
4294,Qualify,2,2.98,REP_041,North America,SMB,5.9,3-6,1,0,Won
4294,Opportunity,3,4.31,REP_041,North America,SMB,5.9,3-6,1,0,Won
4294,Quote,4,3.1,REP_041,North America,SMB,5.9,3-6,1,0,Won
4294,Close,5,2.02,REP_041,North America,SMB,5.9,3-6,1,0,Won
4295,Lead,1,3.69,REP_165,EMEA,Mid-Market,3.8,3-6,3,2,Lost
4295,Qualify,2,2.59,REP_165,EMEA,Mid-Market,3.8,3-6,3,2,Lost
4295,Opportunity,3,3.45,REP_165,EMEA,Mid-Market,3.8,3-6,3,2,Lost
4296,Lead,1,1.22,REP_099,North America,Mid-Market,4.0,3-6,3,2,Won
4296,Qualify,2,5.19,REP_099,North America,Mid-Market,4.0,3-6,3,2,Won
4296,Opportunity,3,11.27,REP_099,North America,Mid-Market,4.0,3-6,3,2,Won
4296,Quote,4,2.22,REP_099,North America,Mid-Market,4.0,3-6,3,2,Won
4296,Close,5,1.87,REP_099,North America,Mid-Market,4.0,3-6,3,2,Won
4297,Lead,1,1.31,REP_180,APAC,Mid-Market,3.7,3-6,4,0,Won
4297,Qualify,2,5.9,REP_180,APAC,Mid-Market,3.7,3-6,4,0,Won
4297,Opportunity,3,15.17,REP_180,APAC,Mid-Market,3.7,3-6,4,0,Won
4297,Quote,4,5.88,REP_180,APAC,Mid-Market,3.7,3-6,4,0,Won
4297,Close,5,4.45,REP_180,APAC,Mid-Market,3.7,3-6,4,0,Won
4298,Lead,1,0.5,REP_039,North America,Mid-Market,5.2,3-6,4,3,Lost
4298,Qualify,2,3.36,REP_039,North America,Mid-Market,5.2,3-6,4,3,Lost
4299,Lead,1,0.54,REP_064,APAC,Enterprise,1.4,1-3,3,2,Won
4299,Qualify,2,6.44,REP_064,APAC,Enterprise,1.4,1-3,3,2,Won
4299,Opportunity,3,6.28,REP_064,APAC,Enterprise,1.4,1-3,3,2,Won
4299,Quote,4,2.25,REP_064,APAC,Enterprise,1.4,1-3,3,2,Won
4299,Close,5,0.66,REP_064,APAC,Enterprise,1.4,1-3,3,2,Won
4300,Lead,1,2.16,REP_030,EMEA,SMB,1.5,1-3,2,1,Lost
4301,Lead,1,5.31,REP_072,North America,SMB,9.0,6+,3,2,Won
4301,Qualify,2,3.25,REP_072,North America,SMB,9.0,6+,3,2,Won
4301,Opportunity,3,18.36,REP_072,North America,SMB,9.0,6+,3,2,Won
4301,Quote,4,7.54,REP_072,North America,SMB,9.0,6+,3,2,Won
4301,Close,5,1.39,REP_072,North America,SMB,9.0,6+,3,2,Won
4302,Lead,1,1.34,REP_102,EMEA,Enterprise,5.6,3-6,2,2,Lost
4303,Lead,1,0.92,REP_146,North America,SMB,5.5,3-6,3,5,Won
4303,Qualify,2,2.44,REP_146,North America,SMB,5.5,3-6,3,5,Won
4303,Opportunity,3,3.51,REP_146,North America,SMB,5.5,3-6,3,5,Won
4303,Quote,4,13.9,REP_146,North America,SMB,5.5,3-6,3,5,Won
4303,Close,5,2.93,REP_146,North America,SMB,5.5,3-6,3,5,Won
4304,Lead,1,0.54,REP_067,EMEA,SMB,0.3,0-1,3,0,Won
4304,Qualify,2,9.15,REP_067,EMEA,SMB,0.3,0-1,3,0,Won
4304,Opportunity,3,4.3,REP_067,EMEA,SMB,0.3,0-1,3,0,Won
4304,Quote,4,2.1,REP_067,EMEA,SMB,0.3,0-1,3,0,Won
4304,Close,5,2.91,REP_067,EMEA,SMB,0.3,0-1,3,0,Won
4305,Lead,1,0.49,REP_139,APAC,Mid-Market,2.6,1-3,3,1,Lost
4305,Qualify,2,4.04,REP_139,APAC,Mid-Market,2.6,1-3,3,1,Lost
4305,Opportunity,3,9.96,REP_139,APAC,Mid-Market,2.6,1-3,3,1,Lost
4306,Lead,1,5.73,REP_113,North America,Mid-Market,3.0,1-3,4,3,Won
4306,Qualify,2,6.24,REP_113,North America,Mid-Market,3.0,1-3,4,3,Won
4306,Opportunity,3,16.4,REP_113,North America,Mid-Market,3.0,1-3,4,3,Won
4306,Quote,4,8.68,REP_113,North America,Mid-Market,3.0,1-3,4,3,Won
4306,Close,5,2.08,REP_113,North America,Mid-Market,3.0,1-3,4,3,Won
4307,Lead,1,7.07,REP_053,APAC,Mid-Market,2.6,1-3,2,0,Lost
4307,Qualify,2,0.5,REP_053,APAC,Mid-Market,2.6,1-3,2,0,Lost
4308,Lead,1,2.0,REP_165,EMEA,Mid-Market,3.8,3-6,5,0,Lost
4308,Qualify,2,4.02,REP_165,EMEA,Mid-Market,3.8,3-6,5,0,Lost
4308,Opportunity,3,3.06,REP_165,EMEA,Mid-Market,3.8,3-6,5,0,Lost
4308,Quote,4,6.62,REP_165,EMEA,Mid-Market,3.8,3-6,5,0,Lost
4309,Lead,1,2.41,REP_079,EMEA,Mid-Market,4.8,3-6,4,4,Lost
4309,Qualify,2,3.32,REP_079,EMEA,Mid-Market,4.8,3-6,4,4,Lost
4310,Lead,1,2.39,REP_028,North America,SMB,0.2,0-1,1,0,Won
4310,Qualify,2,5.37,REP_028,North America,SMB,0.2,0-1,1,0,Won
4310,Opportunity,3,8.15,REP_028,North America,SMB,0.2,0-1,1,0,Won
4310,Quote,4,3.03,REP_028,North America,SMB,0.2,0-1,1,0,Won
4310,Close,5,0.17,REP_028,North America,SMB,0.2,0-1,1,0,Won
4311,Lead,1,4.21,REP_174,LATAM,Mid-Market,3.9,3-6,1,1,Lost
4311,Qualify,2,5.14,REP_174,LATAM,Mid-Market,3.9,3-6,1,1,Lost
4311,Opportunity,3,18.39,REP_174,LATAM,Mid-Market,3.9,3-6,1,1,Lost
4312,Lead,1,4.78,REP_165,EMEA,Mid-Market,3.8,3-6,2,2,Won
4312,Qualify,2,5.49,REP_165,EMEA,Mid-Market,3.8,3-6,2,2,Won
4312,Opportunity,3,29.19,REP_165,EMEA,Mid-Market,3.8,3-6,2,2,Won
4312,Quote,4,2.81,REP_165,EMEA,Mid-Market,3.8,3-6,2,2,Won
4312,Close,5,3.19,REP_165,EMEA,Mid-Market,3.8,3-6,2,2,Won
4313,Lead,1,2.08,REP_009,North America,Enterprise,6.3,6+,3,2,Lost
4313,Qualify,2,12.83,REP_009,North America,Enterprise,6.3,6+,3,2,Lost
4313,Opportunity,3,3.13,REP_009,North America,Enterprise,6.3,6+,3,2,Lost
4313,Quote,4,10.65,REP_009,North America,Enterprise,6.3,6+,3,2,Lost
4314,Lead,1,0.62,REP_163,North America,SMB,4.4,3-6,3,1,Won
4314,Qualify,2,7.87,REP_163,North America,SMB,4.4,3-6,3,1,Won
4314,Opportunity,3,5.45,REP_163,North America,SMB,4.4,3-6,3,1,Won
4314,Quote,4,2.81,REP_163,North America,SMB,4.4,3-6,3,1,Won
4314,Close,5,1.78,REP_163,North America,SMB,4.4,3-6,3,1,Won
4315,Lead,1,1.1,REP_171,North America,SMB,4.4,3-6,4,5,Lost
4315,Qualify,2,4.2,REP_171,North America,SMB,4.4,3-6,4,5,Lost
4315,Opportunity,3,6.4,REP_171,North America,SMB,4.4,3-6,4,5,Lost
4316,Lead,1,0.54,REP_150,North America,Mid-Market,0.2,0-1,3,1,Lost
4316,Qualify,2,8.17,REP_150,North America,Mid-Market,0.2,0-1,3,1,Lost
4316,Opportunity,3,2.74,REP_150,North America,Mid-Market,0.2,0-1,3,1,Lost
4316,Quote,4,4.39,REP_150,North America,Mid-Market,0.2,0-1,3,1,Lost
4317,Lead,1,3.28,REP_046,APAC,SMB,3.6,3-6,2,2,Won
4317,Qualify,2,7.51,REP_046,APAC,SMB,3.6,3-6,2,2,Won
4317,Opportunity,3,8.1,REP_046,APAC,SMB,3.6,3-6,2,2,Won
4317,Quote,4,7.6,REP_046,APAC,SMB,3.6,3-6,2,2,Won
4317,Close,5,3.18,REP_046,APAC,SMB,3.6,3-6,2,2,Won
4318,Lead,1,0.8,REP_114,EMEA,SMB,2.7,1-3,1,4,Lost
4318,Qualify,2,2.92,REP_114,EMEA,SMB,2.7,1-3,1,4,Lost
4318,Opportunity,3,8.68,REP_114,EMEA,SMB,2.7,1-3,1,4,Lost
4319,Lead,1,5.47,REP_097,North America,Enterprise,7.4,6+,0,1,Won
4319,Qualify,2,4.73,REP_097,North America,Enterprise,7.4,6+,0,1,Won
4319,Opportunity,3,1.08,REP_097,North America,Enterprise,7.4,6+,0,1,Won
4319,Quote,4,7.24,REP_097,North America,Enterprise,7.4,6+,0,1,Won
4319,Close,5,1.77,REP_097,North America,Enterprise,7.4,6+,0,1,Won
4320,Lead,1,2.84,REP_112,North America,Mid-Market,2.6,1-3,2,4,Lost
4320,Qualify,2,3.52,REP_112,North America,Mid-Market,2.6,1-3,2,4,Lost
4320,Opportunity,3,15.35,REP_112,North America,Mid-Market,2.6,1-3,2,4,Lost
4320,Quote,4,5.68,REP_112,North America,Mid-Market,2.6,1-3,2,4,Lost
4321,Lead,1,5.68,REP_111,North America,SMB,3.3,3-6,3,1,Won
4321,Qualify,2,8.73,REP_111,North America,SMB,3.3,3-6,3,1,Won
4321,Opportunity,3,4.38,REP_111,North America,SMB,3.3,3-6,3,1,Won
4321,Quote,4,4.08,REP_111,North America,SMB,3.3,3-6,3,1,Won
4321,Close,5,11.66,REP_111,North America,SMB,3.3,3-6,3,1,Won
4322,Lead,1,4.21,REP_116,APAC,SMB,6.1,6+,0,0,Won
4322,Qualify,2,4.15,REP_116,APAC,SMB,6.1,6+,0,0,Won
4322,Opportunity,3,7.64,REP_116,APAC,SMB,6.1,6+,0,0,Won
4322,Quote,4,8.92,REP_116,APAC,SMB,6.1,6+,0,0,Won
4322,Close,5,0.54,REP_116,APAC,SMB,6.1,6+,0,0,Won
4323,Lead,1,3.96,REP_093,North America,SMB,3.2,3-6,1,1,Won
4323,Qualify,2,3.09,REP_093,North America,SMB,3.2,3-6,1,1,Won
4323,Opportunity,3,20.26,REP_093,North America,SMB,3.2,3-6,1,1,Won
4323,Quote,4,8.46,REP_093,North America,SMB,3.2,3-6,1,1,Won
4323,Close,5,3.22,REP_093,North America,SMB,3.2,3-6,1,1,Won
4324,Lead,1,2.27,REP_125,North America,Mid-Market,0.2,0-1,0,0,Won
4324,Qualify,2,1.82,REP_125,North America,Mid-Market,0.2,0-1,0,0,Won
4324,Opportunity,3,4.87,REP_125,North America,Mid-Market,0.2,0-1,0,0,Won
4324,Quote,4,11.83,REP_125,North America,Mid-Market,0.2,0-1,0,0,Won
4324,Close,5,0.32,REP_125,North America,Mid-Market,0.2,0-1,0,0,Won
4325,Lead,1,4.67,REP_095,North America,Mid-Market,3.8,3-6,3,3,Lost
4325,Qualify,2,1.68,REP_095,North America,Mid-Market,3.8,3-6,3,3,Lost
4325,Opportunity,3,5.55,REP_095,North America,Mid-Market,3.8,3-6,3,3,Lost
4325,Quote,4,2.97,REP_095,North America,Mid-Market,3.8,3-6,3,3,Lost
4326,Lead,1,0.9,REP_003,APAC,SMB,3.8,3-6,1,0,Lost
4326,Qualify,2,5.26,REP_003,APAC,SMB,3.8,3-6,1,0,Lost
4326,Opportunity,3,5.59,REP_003,APAC,SMB,3.8,3-6,1,0,Lost
4326,Quote,4,3.73,REP_003,APAC,SMB,3.8,3-6,1,0,Lost
4327,Lead,1,1.24,REP_007,APAC,SMB,5.4,3-6,2,1,Won
4327,Qualify,2,3.39,REP_007,APAC,SMB,5.4,3-6,2,1,Won
4327,Opportunity,3,5.73,REP_007,APAC,SMB,5.4,3-6,2,1,Won
4327,Quote,4,1.89,REP_007,APAC,SMB,5.4,3-6,2,1,Won
4327,Close,5,0.37,REP_007,APAC,SMB,5.4,3-6,2,1,Won
4328,Lead,1,0.5,REP_173,North America,SMB,6.2,6+,2,2,Won
4328,Qualify,2,0.59,REP_173,North America,SMB,6.2,6+,2,2,Won
4328,Opportunity,3,2.3,REP_173,North America,SMB,6.2,6+,2,2,Won
4328,Quote,4,11.52,REP_173,North America,SMB,6.2,6+,2,2,Won
4328,Close,5,4.95,REP_173,North America,SMB,6.2,6+,2,2,Won
4329,Lead,1,4.05,REP_164,North America,SMB,0.2,0-1,1,1,Won
4329,Qualify,2,2.81,REP_164,North America,SMB,0.2,0-1,1,1,Won
4329,Opportunity,3,4.14,REP_164,North America,SMB,0.2,0-1,1,1,Won
4329,Quote,4,7.3,REP_164,North America,SMB,0.2,0-1,1,1,Won
4329,Close,5,2.46,REP_164,North America,SMB,0.2,0-1,1,1,Won
4330,Lead,1,0.57,REP_106,EMEA,SMB,5.1,3-6,1,2,Lost
4330,Qualify,2,1.96,REP_106,EMEA,SMB,5.1,3-6,1,2,Lost
4330,Opportunity,3,2.43,REP_106,EMEA,SMB,5.1,3-6,1,2,Lost
4330,Quote,4,3.52,REP_106,EMEA,SMB,5.1,3-6,1,2,Lost
4331,Lead,1,5.29,REP_032,LATAM,Mid-Market,1.4,1-3,3,0,Won
4331,Qualify,2,4.46,REP_032,LATAM,Mid-Market,1.4,1-3,3,0,Won
4331,Opportunity,3,7.7,REP_032,LATAM,Mid-Market,1.4,1-3,3,0,Won
4331,Quote,4,4.44,REP_032,LATAM,Mid-Market,1.4,1-3,3,0,Won
4331,Close,5,4.24,REP_032,LATAM,Mid-Market,1.4,1-3,3,0,Won
4332,Lead,1,3.0,REP_141,EMEA,SMB,1.8,1-3,2,1,Won
4332,Qualify,2,5.21,REP_141,EMEA,SMB,1.8,1-3,2,1,Won
4332,Opportunity,3,10.9,REP_141,EMEA,SMB,1.8,1-3,2,1,Won
4332,Quote,4,4.81,REP_141,EMEA,SMB,1.8,1-3,2,1,Won
4332,Close,5,2.58,REP_141,EMEA,SMB,1.8,1-3,2,1,Won
4333,Lead,1,3.19,REP_026,North America,SMB,3.4,3-6,4,4,Lost
4333,Qualify,2,4.23,REP_026,North America,SMB,3.4,3-6,4,4,Lost
4333,Opportunity,3,2.98,REP_026,North America,SMB,3.4,3-6,4,4,Lost
4334,Lead,1,4.26,REP_068,North America,Mid-Market,7.5,6+,1,3,Lost
4334,Qualify,2,5.27,REP_068,North America,Mid-Market,7.5,6+,1,3,Lost
4334,Opportunity,3,15.31,REP_068,North America,Mid-Market,7.5,6+,1,3,Lost
4335,Lead,1,1.28,REP_060,North America,SMB,0.2,0-1,2,1,Lost
4335,Qualify,2,8.59,REP_060,North America,SMB,0.2,0-1,2,1,Lost
4336,Lead,1,4.37,REP_003,APAC,SMB,3.8,3-6,2,2,Won
4336,Qualify,2,1.62,REP_003,APAC,SMB,3.8,3-6,2,2,Won
4336,Opportunity,3,1.6,REP_003,APAC,SMB,3.8,3-6,2,2,Won
4336,Quote,4,5.29,REP_003,APAC,SMB,3.8,3-6,2,2,Won
4336,Close,5,1.64,REP_003,APAC,SMB,3.8,3-6,2,2,Won
4337,Lead,1,1.31,REP_146,North America,SMB,5.5,3-6,0,0,Won
4337,Qualify,2,3.04,REP_146,North America,SMB,5.5,3-6,0,0,Won
4337,Opportunity,3,7.55,REP_146,North America,SMB,5.5,3-6,0,0,Won
4337,Quote,4,6.68,REP_146,North America,SMB,5.5,3-6,0,0,Won
4337,Close,5,0.89,REP_146,North America,SMB,5.5,3-6,0,0,Won
4338,Lead,1,2.86,REP_092,EMEA,SMB,3.3,3-6,2,0,Lost
4338,Qualify,2,3.71,REP_092,EMEA,SMB,3.3,3-6,2,0,Lost
4338,Opportunity,3,6.37,REP_092,EMEA,SMB,3.3,3-6,2,0,Lost
4338,Quote,4,0.9,REP_092,EMEA,SMB,3.3,3-6,2,0,Lost
4339,Lead,1,1.98,REP_057,North America,SMB,5.6,3-6,2,1,Lost
4339,Qualify,2,1.02,REP_057,North America,SMB,5.6,3-6,2,1,Lost
4339,Opportunity,3,3.93,REP_057,North America,SMB,5.6,3-6,2,1,Lost
4339,Quote,4,11.37,REP_057,North America,SMB,5.6,3-6,2,1,Lost
4340,Lead,1,2.97,REP_092,EMEA,Mid-Market,3.3,3-6,4,3,Lost
4341,Lead,1,1.67,REP_001,APAC,SMB,3.5,3-6,5,1,Lost
4341,Qualify,2,0.49,REP_001,APAC,SMB,3.5,3-6,5,1,Lost
4341,Opportunity,3,5.23,REP_001,APAC,SMB,3.5,3-6,5,1,Lost
4342,Lead,1,1.25,REP_079,EMEA,Mid-Market,4.8,3-6,2,3,Lost
4342,Qualify,2,1.56,REP_079,EMEA,Mid-Market,4.8,3-6,2,3,Lost
4342,Opportunity,3,1.54,REP_079,EMEA,Mid-Market,4.8,3-6,2,3,Lost
4343,Lead,1,2.55,REP_094,North America,Mid-Market,1.8,1-3,3,0,Lost
4343,Qualify,2,3.72,REP_094,North America,Mid-Market,1.8,1-3,3,0,Lost
4344,Lead,1,0.5,REP_062,North America,SMB,1.1,1-3,1,0,Lost
4344,Qualify,2,1.34,REP_062,North America,SMB,1.1,1-3,1,0,Lost
4344,Opportunity,3,1.04,REP_062,North America,SMB,1.1,1-3,1,0,Lost
4344,Quote,4,2.7,REP_062,North America,SMB,1.1,1-3,1,0,Lost
4345,Lead,1,2.85,REP_150,North America,SMB,0.2,0-1,5,2,Lost
4345,Qualify,2,2.15,REP_150,North America,SMB,0.2,0-1,5,2,Lost
4346,Lead,1,2.47,REP_045,APAC,SMB,3.7,3-6,3,3,Lost
4346,Qualify,2,6.06,REP_045,APAC,SMB,3.7,3-6,3,3,Lost
4347,Lead,1,0.92,REP_025,APAC,SMB,6.0,6+,2,1,Won
4347,Qualify,2,5.68,REP_025,APAC,SMB,6.0,6+,2,1,Won
4347,Opportunity,3,12.17,REP_025,APAC,SMB,6.0,6+,2,1,Won
4347,Quote,4,1.25,REP_025,APAC,SMB,6.0,6+,2,1,Won
4347,Close,5,5.54,REP_025,APAC,SMB,6.0,6+,2,1,Won
4348,Lead,1,2.1,REP_095,North America,Mid-Market,3.8,3-6,2,2,Lost
4348,Qualify,2,3.03,REP_095,North America,Mid-Market,3.8,3-6,2,2,Lost
4349,Lead,1,3.12,REP_160,APAC,SMB,1.9,1-3,2,0,Won
4349,Qualify,2,4.52,REP_160,APAC,SMB,1.9,1-3,2,0,Won
4349,Opportunity,3,20.86,REP_160,APAC,SMB,1.9,1-3,2,0,Won
4349,Quote,4,12.8,REP_160,APAC,SMB,1.9,1-3,2,0,Won
4349,Close,5,0.84,REP_160,APAC,SMB,1.9,1-3,2,0,Won
4350,Lead,1,5.68,REP_068,North America,Enterprise,7.5,6+,5,2,Won
4350,Qualify,2,16.9,REP_068,North America,Enterprise,7.5,6+,5,2,Won
4350,Opportunity,3,18.81,REP_068,North America,Enterprise,7.5,6+,5,2,Won
4350,Quote,4,16.8,REP_068,North America,Enterprise,7.5,6+,5,2,Won
4350,Close,5,5.77,REP_068,North America,Enterprise,7.5,6+,5,2,Won
4351,Lead,1,0.71,REP_009,North America,Mid-Market,6.3,6+,3,4,Lost
4351,Qualify,2,2.71,REP_009,North America,Mid-Market,6.3,6+,3,4,Lost
4352,Lead,1,0.7,REP_175,North America,Mid-Market,4.9,3-6,3,2,Won
4352,Qualify,2,1.42,REP_175,North America,Mid-Market,4.9,3-6,3,2,Won
4352,Opportunity,3,14.0,REP_175,North America,Mid-Market,4.9,3-6,3,2,Won
4352,Quote,4,7.86,REP_175,North America,Mid-Market,4.9,3-6,3,2,Won
4352,Close,5,1.97,REP_175,North America,Mid-Market,4.9,3-6,3,2,Won
4353,Lead,1,4.89,REP_080,APAC,Mid-Market,4.1,3-6,4,2,Lost
4353,Qualify,2,7.33,REP_080,APAC,Mid-Market,4.1,3-6,4,2,Lost
4353,Opportunity,3,9.57,REP_080,APAC,Mid-Market,4.1,3-6,4,2,Lost
4354,Lead,1,1.87,REP_032,LATAM,Mid-Market,1.4,1-3,1,1,Lost
4354,Qualify,2,9.5,REP_032,LATAM,Mid-Market,1.4,1-3,1,1,Lost
4354,Opportunity,3,7.56,REP_032,LATAM,Mid-Market,1.4,1-3,1,1,Lost
4354,Quote,4,3.43,REP_032,LATAM,Mid-Market,1.4,1-3,1,1,Lost
4355,Lead,1,1.4,REP_111,North America,Enterprise,3.3,3-6,6,4,Lost
4356,Lead,1,2.97,REP_058,EMEA,Enterprise,1.7,1-3,5,0,Won
4356,Qualify,2,9.05,REP_058,EMEA,Enterprise,1.7,1-3,5,0,Won
4356,Opportunity,3,19.38,REP_058,EMEA,Enterprise,1.7,1-3,5,0,Won
4356,Quote,4,7.78,REP_058,EMEA,Enterprise,1.7,1-3,5,0,Won
4356,Close,5,5.56,REP_058,EMEA,Enterprise,1.7,1-3,5,0,Won
4357,Lead,1,0.82,REP_169,North America,SMB,0.2,0-1,0,1,Won
4357,Qualify,2,7.79,REP_169,North America,SMB,0.2,0-1,0,1,Won
4357,Opportunity,3,12.25,REP_169,North America,SMB,0.2,0-1,0,1,Won
4357,Quote,4,3.35,REP_169,North America,SMB,0.2,0-1,0,1,Won
4357,Close,5,1.79,REP_169,North America,SMB,0.2,0-1,0,1,Won
4358,Lead,1,1.59,REP_053,APAC,SMB,2.6,1-3,0,1,Lost
4358,Qualify,2,7.03,REP_053,APAC,SMB,2.6,1-3,0,1,Lost
4358,Opportunity,3,1.8,REP_053,APAC,SMB,2.6,1-3,0,1,Lost
4358,Quote,4,6.15,REP_053,APAC,SMB,2.6,1-3,0,1,Lost
4359,Lead,1,1.13,REP_100,LATAM,SMB,1.7,1-3,3,4,Lost
4360,Lead,1,3.14,REP_098,North America,SMB,6.3,6+,2,2,Lost
4360,Qualify,2,9.32,REP_098,North America,SMB,6.3,6+,2,2,Lost
4361,Lead,1,1.01,REP_044,North America,Mid-Market,2.8,1-3,0,0,Lost
4362,Lead,1,1.72,REP_090,EMEA,SMB,3.5,3-6,2,2,Won
4362,Qualify,2,2.89,REP_090,EMEA,SMB,3.5,3-6,2,2,Won
4362,Opportunity,3,9.13,REP_090,EMEA,SMB,3.5,3-6,2,2,Won
4362,Quote,4,4.33,REP_090,EMEA,SMB,3.5,3-6,2,2,Won
4362,Close,5,1.37,REP_090,EMEA,SMB,3.5,3-6,2,2,Won
4363,Lead,1,1.13,REP_020,EMEA,Mid-Market,4.5,3-6,5,4,Lost
4363,Qualify,2,10.6,REP_020,EMEA,Mid-Market,4.5,3-6,5,4,Lost
4363,Opportunity,3,2.65,REP_020,EMEA,Mid-Market,4.5,3-6,5,4,Lost
4363,Quote,4,8.15,REP_020,EMEA,Mid-Market,4.5,3-6,5,4,Lost
4364,Lead,1,5.51,REP_116,APAC,Mid-Market,6.1,6+,2,2,Lost
4365,Lead,1,3.03,REP_137,LATAM,SMB,4.1,3-6,2,0,Won
4365,Qualify,2,1.75,REP_137,LATAM,SMB,4.1,3-6,2,0,Won
4365,Opportunity,3,13.76,REP_137,LATAM,SMB,4.1,3-6,2,0,Won
4365,Quote,4,2.28,REP_137,LATAM,SMB,4.1,3-6,2,0,Won
4365,Close,5,0.47,REP_137,LATAM,SMB,4.1,3-6,2,0,Won
4366,Lead,1,0.46,REP_172,EMEA,Mid-Market,0.2,0-1,4,2,Won
4366,Qualify,2,3.64,REP_172,EMEA,Mid-Market,0.2,0-1,4,2,Won
4366,Opportunity,3,15.35,REP_172,EMEA,Mid-Market,0.2,0-1,4,2,Won
4366,Quote,4,9.05,REP_172,EMEA,Mid-Market,0.2,0-1,4,2,Won
4366,Close,5,6.45,REP_172,EMEA,Mid-Market,0.2,0-1,4,2,Won
4367,Lead,1,1.48,REP_059,North America,SMB,1.9,1-3,2,2,Won
4367,Qualify,2,3.51,REP_059,North America,SMB,1.9,1-3,2,2,Won
4367,Opportunity,3,5.95,REP_059,North America,SMB,1.9,1-3,2,2,Won
4367,Quote,4,7.01,REP_059,North America,SMB,1.9,1-3,2,2,Won
4367,Close,5,1.68,REP_059,North America,SMB,1.9,1-3,2,2,Won
4368,Lead,1,0.87,REP_052,North America,Mid-Market,1.5,1-3,1,3,Lost
4368,Qualify,2,5.91,REP_052,North America,Mid-Market,1.5,1-3,1,3,Lost
4368,Opportunity,3,8.83,REP_052,North America,Mid-Market,1.5,1-3,1,3,Lost
4369,Lead,1,2.19,REP_099,North America,Mid-Market,4.0,3-6,4,2,Won
4369,Qualify,2,4.27,REP_099,North America,Mid-Market,4.0,3-6,4,2,Won
4369,Opportunity,3,9.32,REP_099,North America,Mid-Market,4.0,3-6,4,2,Won
4369,Quote,4,16.93,REP_099,North America,Mid-Market,4.0,3-6,4,2,Won
4369,Close,5,0.49,REP_099,North America,Mid-Market,4.0,3-6,4,2,Won
4370,Lead,1,1.31,REP_125,North America,SMB,0.2,0-1,1,1,Lost
4370,Qualify,2,2.98,REP_125,North America,SMB,0.2,0-1,1,1,Lost
4370,Opportunity,3,0.42,REP_125,North America,SMB,0.2,0-1,1,1,Lost
4370,Quote,4,9.94,REP_125,North America,SMB,0.2,0-1,1,1,Lost
4371,Lead,1,1.95,REP_179,APAC,Mid-Market,3.7,3-6,3,2,Won
4371,Qualify,2,9.19,REP_179,APAC,Mid-Market,3.7,3-6,3,2,Won
4371,Opportunity,3,17.23,REP_179,APAC,Mid-Market,3.7,3-6,3,2,Won
4371,Quote,4,9.97,REP_179,APAC,Mid-Market,3.7,3-6,3,2,Won
4371,Close,5,0.96,REP_179,APAC,Mid-Market,3.7,3-6,3,2,Won
4372,Lead,1,2.15,REP_005,North America,SMB,3.6,3-6,1,0,Won
4372,Qualify,2,5.47,REP_005,North America,SMB,3.6,3-6,1,0,Won
4372,Opportunity,3,8.85,REP_005,North America,SMB,3.6,3-6,1,0,Won
4372,Quote,4,2.89,REP_005,North America,SMB,3.6,3-6,1,0,Won
4372,Close,5,0.99,REP_005,North America,SMB,3.6,3-6,1,0,Won
4373,Lead,1,1.47,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Won
4373,Qualify,2,2.45,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Won
4373,Opportunity,3,8.44,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Won
4373,Quote,4,15.76,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Won
4373,Close,5,11.97,REP_043,EMEA,Mid-Market,1.8,1-3,4,1,Won
4374,Lead,1,0.8,REP_048,North America,Mid-Market,3.4,3-6,2,1,Won
4374,Qualify,2,3.21,REP_048,North America,Mid-Market,3.4,3-6,2,1,Won
4374,Opportunity,3,11.7,REP_048,North America,Mid-Market,3.4,3-6,2,1,Won
4374,Quote,4,2.83,REP_048,North America,Mid-Market,3.4,3-6,2,1,Won
4374,Close,5,1.92,REP_048,North America,Mid-Market,3.4,3-6,2,1,Won
4375,Lead,1,1.64,REP_046,APAC,SMB,3.6,3-6,4,2,Lost
4375,Qualify,2,2.38,REP_046,APAC,SMB,3.6,3-6,4,2,Lost
4375,Opportunity,3,3.06,REP_046,APAC,SMB,3.6,3-6,4,2,Lost
4376,Lead,1,2.53,REP_084,North America,Mid-Market,2.7,1-3,5,1,Won
4376,Qualify,2,4.48,REP_084,North America,Mid-Market,2.7,1-3,5,1,Won
4376,Opportunity,3,36.63,REP_084,North America,Mid-Market,2.7,1-3,5,1,Won
4376,Quote,4,8.05,REP_084,North America,Mid-Market,2.7,1-3,5,1,Won
4376,Close,5,5.21,REP_084,North America,Mid-Market,2.7,1-3,5,1,Won
4377,Lead,1,2.37,REP_158,EMEA,Enterprise,3.3,3-6,2,1,Won
4377,Qualify,2,3.46,REP_158,EMEA,Enterprise,3.3,3-6,2,1,Won
4377,Opportunity,3,2.51,REP_158,EMEA,Enterprise,3.3,3-6,2,1,Won
4377,Quote,4,2.48,REP_158,EMEA,Enterprise,3.3,3-6,2,1,Won
